Logging to: artifacts\runs\20260331_121025_prompt_engineering_sections.log
Recreate command: uv run python -m llm_metadata.prompt_eval --mode sections --manifest data/manifests/dev_subset_data_paper.csv --parallelism 8 --model gpt-5-mini --gt data/dataset_092624_validated.xlsx --name prompt_engineering_sections
2026-03-31 12:10:25 | INFO     | __main__:run_eval:118 | Starting prompt_eval mode=sections manifest_path=data/manifests/dev_subset_data_paper.csv parallelism=8 model=gpt-5-mini skip_cache=False
2026-03-31 12:10:43 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0061 output_tokens=1399
2026-03-31 12:10:43 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [2/30] Finished gt_record_id=9 status=success method=sections cost=$0.0061
2026-03-31 12:10:43 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=30 relevant_sections=3 include_abstract=True
2026-03-31 12:10:43 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=6404 cache=miss
2026-03-31 12:10:43 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:10:46 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0066 output_tokens=1672
2026-03-31 12:10:46 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [7/30] Finished gt_record_id=27 status=success method=sections cost=$0.0066
2026-03-31 12:10:46 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=31 relevant_sections=3 include_abstract=True
2026-03-31 12:10:46 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=5824 cache=miss
2026-03-31 12:10:46 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:10:47 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0071 output_tokens=1779
2026-03-31 12:10:47 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [4/30] Finished gt_record_id=12 status=success method=sections cost=$0.0071
2026-03-31 12:10:47 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=37 relevant_sections=5 include_abstract=True
2026-03-31 12:10:47 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=5947 cache=miss
2026-03-31 12:10:47 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:10:48 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0080 output_tokens=1845
2026-03-31 12:10:48 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [1/30] Finished gt_record_id=5 status=success method=sections cost=$0.0080
2026-03-31 12:10:48 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=38 relevant_sections=4 include_abstract=True
2026-03-31 12:10:48 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=11315 cache=miss
2026-03-31 12:10:48 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:10:49 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0077 output_tokens=1953
2026-03-31 12:10:49 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [6/30] Finished gt_record_id=24 status=success method=sections cost=$0.0077
2026-03-31 12:10:49 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0079 output_tokens=1946
2026-03-31 12:10:49 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [5/30] Finished gt_record_id=19 status=success method=sections cost=$0.0079
2026-03-31 12:10:49 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=39 relevant_sections=1 include_abstract=True
2026-03-31 12:10:49 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=56 relevant_sections=2 include_abstract=True
2026-03-31 12:10:49 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=3482 cache=miss
2026-03-31 12:10:49 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=7941 cache=miss
2026-03-31 12:10:49 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:10:49 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:10:52 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0086 output_tokens=2139
2026-03-31 12:10:52 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [8/30] Finished gt_record_id=29 status=success method=sections cost=$0.0086
2026-03-31 12:10:52 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=71 relevant_sections=0 include_abstract=True
2026-03-31 12:10:52 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=0 cache=miss
2026-03-31 12:10:52 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:10:57 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0015 output_tokens=385
2026-03-31 12:10:57 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [15/30] Finished gt_record_id=71 status=success method=sections cost=$0.0015
2026-03-31 12:10:57 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=89 relevant_sections=3 include_abstract=True
2026-03-31 12:10:57 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=6206 cache=miss
2026-03-31 12:10:57 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:10:59 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0112 output_tokens=2730
2026-03-31 12:10:59 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [3/30] Finished gt_record_id=11 status=success method=sections cost=$0.0112
2026-03-31 12:10:59 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=91 relevant_sections=1 include_abstract=True
2026-03-31 12:10:59 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=4567 cache=miss
2026-03-31 12:10:59 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:11:09 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0061 output_tokens=1549
2026-03-31 12:11:09 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [13/30] Finished gt_record_id=39 status=success method=sections cost=$0.0061
2026-03-31 12:11:09 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=101 relevant_sections=3 include_abstract=True
2026-03-31 12:11:09 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=10858 cache=miss
2026-03-31 12:11:09 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:11:10 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0085 output_tokens=2133
2026-03-31 12:11:10 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [9/30] Finished gt_record_id=30 status=success method=sections cost=$0.0085
2026-03-31 12:11:10 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=104 relevant_sections=0 include_abstract=True
2026-03-31 12:11:10 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=3474 cache=miss
2026-03-31 12:11:10 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:11:12 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0081 output_tokens=2011
2026-03-31 12:11:12 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [10/30] Finished gt_record_id=31 status=success method=sections cost=$0.0081
2026-03-31 12:11:12 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=123 relevant_sections=2 include_abstract=True
2026-03-31 12:11:12 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=3558 cache=miss
2026-03-31 12:11:12 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:11:15 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0089 output_tokens=2177
2026-03-31 12:11:15 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [12/30] Finished gt_record_id=38 status=success method=sections cost=$0.0089
2026-03-31 12:11:15 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=175 relevant_sections=0 include_abstract=True
2026-03-31 12:11:15 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=4039 cache=miss
2026-03-31 12:11:15 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:11:16 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0094 output_tokens=2349
2026-03-31 12:11:16 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [11/30] Finished gt_record_id=37 status=success method=sections cost=$0.0094
2026-03-31 12:11:17 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=201 relevant_sections=4 include_abstract=True
2026-03-31 12:11:17 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=10254 cache=miss
2026-03-31 12:11:17 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:11:17 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0063 output_tokens=1548
2026-03-31 12:11:17 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [16/30] Finished gt_record_id=89 status=success method=sections cost=$0.0063
2026-03-31 12:11:17 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=208 relevant_sections=2 include_abstract=True
2026-03-31 12:11:17 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=6132 cache=miss
2026-03-31 12:11:17 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:11:18 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0062 output_tokens=1571
2026-03-31 12:11:18 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [17/30] Finished gt_record_id=91 status=success method=sections cost=$0.0062
2026-03-31 12:11:18 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=225 relevant_sections=3 include_abstract=True
2026-03-31 12:11:18 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=9770 cache=miss
2026-03-31 12:11:18 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:11:26 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0124 output_tokens=3093
2026-03-31 12:11:26 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [14/30] Finished gt_record_id=56 status=success method=sections cost=$0.0124
2026-03-31 12:11:26 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=253 relevant_sections=1 include_abstract=True
2026-03-31 12:11:26 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=2920 cache=miss
2026-03-31 12:11:26 | DEBUG    | llm_metadata.gpt_extract:_response_parse:121 | Calling OpenAI Responses API for text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction
2026-03-31 12:11:29 | INFO     | llm_metadata.gpt_extract:extract_from_text:158 | Completed text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction cache=miss cost=$0.0065 output_tokens=1660
2026-03-31 12:11:29 | INFO     | llm_metadata.extraction:run_manifest_extraction:440 | [19/30] Finished gt_record_id=104 status=success method=sections cost=$0.0065
2026-03-31 12:11:29 | DEBUG    | llm_metadata.extraction:_run_sections_mode:295 | Collected sections gt_record_id=258 relevant_sections=6 include_abstract=True
2026-03-31 12:11:29 | INFO     | llm_metadata.gpt_extract:extract_from_text:139 | Starting text extraction model=gpt-5-mini schema=DatasetFeaturesExtraction chars=10465 cache=miss
